<<<<<<< HEAD
latitude	longitude	mag
32.652	-115.812	3
32.716	-115.981	2.9
32.691	-115.93	3.6
32.659	-115.908	3
32.677	-115.915	3
32.688	-115.927	3.1
32.671	-115.926	3.3
32.651	-115.873	3.2
32.681	-115.913	4
32.688	-115.911	4.2
32.712	-115.947	3.6
32.686	-115.921	2.9
32.712	-115.953	2.9
32.683	-115.933	3
32.682	-115.921	3.4
32.697	-115.923	3.6
32.697	-115.954	3
32.7	-115.916	3.5
32.676	-115.934	3.5
32.689	-115.942	3.2
32.697	-115.942	2.8
32.693	-115.951	3.8
32.726	-115.982	2.8
32.709	-115.956	4.3
32.668	-115.914	3.7
32.679	-115.938	2.8
32.641	-115.898	3.5
32.7	-115.95	4.1
32.68	-115.927	3.1
32.694	-115.969	3.2
32.705	-115.947	3.6
32.689	-115.944	2.8
32.693	-115.938	2.8
32.684	-115.908	2.9
32.705	-115.935	3.5
32.724	-115.95	3.1
32.688	-115.899	3
32.701	-115.943	2.9
32.693	-115.947	3.7
32.665	-115.933	3.9
32.721	-115.963	3.4
32.685	-115.917	3.9
32.679	-115.924	4.1
32.706	-115.967	3.2
32.708	-115.95	3.2
32.723	-115.963	3.4
32.73	-115.966	3.8
32.615	-115.755	3.2
37.716	-122.545	2
32.205	-115.286	3.3
32.099	-115.205	3.1
38.795	-122.779	3.7
31.567	-115.777	3.4
32.259	-115.322	4.7
32.995	-116.351	2.7
32.414	-115.562	3.1
32.499	-115.641	3
32.694	-115.931	3.5
32.71	-115.93	3
32.657	-115.911	3.1
33.975	-116.961	2.8
32.635	-115.781	2.8
33.392	-116.395	4.2
33.383	-116.416	4.4
38.794	-122.754	2.6
35.986	-114.852	2
32.694	-115.92	2.9
37.453	-117.519	4.5
36.864	-121.612	3.6
32.399	-115.179	2.3
32.363	-115.191	3
32.407	-115.192	4.3
32.349	-115.3	4.1
37.469	-121.803	2.1
33.85	-118.453	2.1
41.68	-111.08	3
32.373	-115.14	3.3
32.43	-115.034	3.2
37.708	-122.113	2.5
34.321	-116.85	2.4
32.426	-115.12	3
32.22	-115.333	3.4
32.092	-115.098	4.2
40.471	-111.975	2.5
40.474	-111.982	2.7
32.133	-115.162	2.7
32.312	-115.363	3.5
32.233	-115.275	3
32.7	-115.908	3.1
32.352	-115.388	3.1
43.188	-127.244	2.9
34.006	-118.879	2.2
32.641	-115.767	3
34.322	-116.851	2.4
33.333	-116.396	2.8
37.908	-117.568	3.1
34.314	-116.846	2.7
34.314	-116.845	2.5
32.603	-115.752	2.9
34.614	-116.291	2.6
33.854	-118.463	2.7
33.857	-118.458	3.7
34.315	-116.845	2.4
37.641	-118.94	2.8
37.64	-118.945	2.7
34.317	-116.847	3.2
34.316	-116.847	3.3
34.319	-116.848	2.7
33.859	-118.443	3.5
32.088	-115.101	3.2
32.09	-115.075	2.9
32.1	-115.062	3
32.071	-115.081	4
32.7	-115.915	2.9
32.263	-115.389	3
36.154	-118.057	3
32.069	-115.078	3.2
32.089	-115.097	3.3
32.168	-115.225	3.5
40.37	-124.78	3.8
40.395	-125.464	4.2
34.219	-117.526	2.4
32.334	-115.349	2.9
32.63	-115.773	3.1
32.595	-115.737	3.7
39.879	-120.481	2.8
43.253	-127.162	3.2
32.695	-115.914	4.1
33.252	-116.049	3.1
33.505	-116.463	3.2
32.213	-115.27	3.8
32.272	-115.298	3
32.138	-115.202	4.4
32.679	-115.975	3.3
32.299	-115.375	3.2
32.141	-115.235	4.1
32.699	-116.039	3
44.15	-114.11	2.6
38.794	-122.808	3.3
31.839	-115	3.1
38.828	-122.802	2.9
38.952	-109.354	2.9
42.942	-126.322	2.5
33.914	-116.71	2.5
33.898	-116.297	2.8
32.106	-115.188	3.1
32.537	-115.623	3
32.328	-115.398	3.1
32.33	-115.392	3.7
37.717	-122.121	2.6
37.718	-122.119	3.2
31.852	-114.95	3.5
32.67	-115.873	3
32.192	-115.232	3.4
32.728	-115.884	3.9
32.173	-115.237	3.9
32.083	-115.095	3.2
40.308	-124.551	2.8
32.458	-115.56	3.9
40.515	-122.107	2.7
32.162	-115.186	3
39.215	-123.088	3.2
36.668	-121.287	2.8
32.295	-115.348	3
32.29	-115.337	3.8
36.031	-117.784	3
32.221	-115.287	3.1
32.251	-115.318	3.1
37.407	-122.253	2.3
32.244	-115.303	4.6
32.231	-115.294	3.1
32.019	-115.192	3
32.149	-115.181	3.2
32.386	-115.447	3.4
32.142	-115.202	3.3
32.445	-115.532	3
34.035	-117.251	2.1
32.262	-116.646	3
41.689	-111.087	3.1
33.262	-116.378	2.7
32.301	-115.421	3.1
40.517	-125.491	3.1
32.137	-115.292	3
32.449	-115.595	3.6
32.412	-115.613	3.2
32.443	-115.587	3.6
32.272	-115.363	3
34.017	-119.015	2.5
32.203	-117.604	4.3
32.206	-117.605	3.7
32.132	-115.133	3.4
32.608	-115.753	3
32.259	-115.323	3.1
32.26	-115.332	3.5
33.268	-109.198	3
33.273	-109.252	3.6
40.431	-125.101	2.8
32.15	-115.202	3.5
33.298	-109.231	3.6
32.651	-115.831	4.2
33.609	-118.332	2.2
32.202	-115.257	3.1
33.664	-118.311	2.8
32.087	-115.122	3.2
32.697	-115.888	3.1
32.62	-115.788	2.7
31.997	-114.97	3.6
36.972	-121.619	2.3
32.211	-115.247	3.1
37.811	-118.981	3.3
32.616	-115.783	3.2
32.611	-115.768	4
32.596	-115.765	3
32.581	-115.766	2.6
32.568	-115.721	3
37.812	-118.98	3.3
32.625	-115.787	3.5
32.617	-115.782	2.8
32.61	-115.767	3.2
32.617	-115.78	4.5
32.616	-115.773	5.1
37.813	-118.988	3.5
34.268	-119.739	2.4
32.714	-115.962	4.1
32.651	-115.828	3.2
32.637	-115.824	3.2
37.815	-118.997	3
38.79	-122.736	3
33.879	-120.551	3.1
40.413	-125.965	3.4
33.844	-117.016	2.4
32.127	-115.159	3.4
36.844	-121.576	2.8
32.073	-115.083	3.3
32.678	-115.869	3.3
32.671	-115.864	4.1
32.668	-115.864	3.5
32.669	-115.865	3.7
32.662	-115.85	3
32.634	-115.763	4
32.256	-115.313	3.4
32.253	-115.31	3.3
32.665	-115.839	3.6
32.997	-116.364	3.5
32.652	-115.835	4.6
37.389	-121.742	2.9
32.313	-115.4	3.2
40.185	-121.334	2.8
38.48	-118.521	2.7
33.833	-115.57	3.5
37.241	-112.079	2.7
38.816	-122.801	2.8
32.215	-115.267	3.1
32.685	-115.923	3.7
32.207	-115.252	3.6
32.225	-115.275	3.1
32.653	-115.734	3.5
32.206	-115.233	3.3
32.153	-115.235	3.1
32.316	-115.392	3.9
36.404	-117.855	2.8
40.377	-124.955	3
32.182	-115.232	3.2
32.232	-115.3	3.5
45.732	-118.543	2.8
37.701	-122.003	3.3
45.746	-118.546	2.7
33.993	-118.343	2.9
34.012	-117.583	2.6
35.598	-120.698	2.6
32.114	-115.287	3.3
32.233	-115.292	3.5
32.217	-115.267	4.1
32.219	-115.275	4.5
34.091	-119.066	3.9
32.657	-115.859	3.5
42.248	-126.394	4
42.24	-126.454	4
45.36	-121.752	3
31.33	-116.594	3.3
32.295	-115.352	3.1
32.614	-115.776	3.6
35.963	-117.333	3.5
32.141	-115.165	3.7
34.216	-117.413	2.4
32.785	-116.127	3
32.697	-115.875	3.9
32.676	-115.874	3.2
32.304	-115.4	3.1
42.317	-126.317	4
32.313	-115.4	3.3
32.435	-115.55	3.6
32.312	-115.39	3.5
32.641	-115.753	3
43.323	-126.754	3.6
42.263	-126.499	5.3
32.315	-115.317	3.6
32.317	-115.317	3.5
32.137	-114.98	4.1
32.07	-115.05	3.9
32.718	-115.89	3.8
32.03	-115.175	3.1
32.126	-115.183	3.4
32.145	-115.188	3.6
32.265	-115.335	3.2
32.089	-115.032	3
32.612	-115.777	3.4
32.126	-115.189	3.7
32.295	-115.355	3.7
32.284	-115.357	3.8
37.845	-121.777	2.2
35.669	-121.093	3.3
32.209	-115.26	2.8
35.531	-118.364	3.9
32.264	-115.35	3.8
32.343	-115.335	3.3
32.314	-115.315	3.2
33.265	-116.378	2.2
32.26	-115.333	3.1
31.811	-114.883	3.1
32.151	-115.139	3.3
32.251	-115.338	3.1
32.222	-115.267	3.3
32.046	-115.043	3.5
32.411	-115.546	3.3
32.261	-115.283	3.5
40.377	-127.302	2.7
32.331	-115.438	3
34.147	-117.684	2.1
32.672	-115.826	2.9
32.456	-115.567	3.5
32.669	-115.826	4.2
32.701	-115.894	3.4
32.333	-115.39	3.4
32.674	-115.821	3.4
35.022	-119.253	4.3
32.675	-115.811	4.9
32.669	-115.827	3
32.675	-115.806	5
32.728	-115.835	3.4
32.201	-115.244	3.9
33.266	-116.059	3.4
32.557	-115.687	3.7
32.703	-115.89	3.5
32.322	-115.316	4.1
32.343	-115.299	3.3
32.319	-115.317	3.3
32.687	-115.907	3.7
32.705	-115.879	3.1
32.324	-115.426	3
32.29	-115.368	3
32.707	-115.878	3.3
32.706	-115.882	4.4
32.697	-115.873	3
32.707	-115.882	3
35.957	-117.337	3.7
32.056	-115.044	3.3
32.095	-115.088	3.3
32.284	-115.336	3.4
37.486	-121.837	2.2
32.677	-115.939	3.4
32.253	-115.36	3.8
32.283	-115.34	3.2
33.789	-120.259	3
32.716	-115.892	3.9
32.707	-115.893	4
32.714	-115.892	3.1
33.924	-117.832	2.3
32.706	-115.789	3.2
32.02	-115.054	4.1
33.782	-120.276	3.4
32.277	-115.287	4.7
32.108	-115.204	3.9
32.229	-115.245	3.3
38.801	-122.775	2.9
41.08	-112.07	2.2
32.289	-115.428	3
33.707	-118.362	2.4
40.455	-127.054	3.4
32.125	-115.253	3.4
32.413	-115.544	3
32.462	-115.541	3.1
33.962	-117.76	2.2
32.608	-115.766	3
32.196	-115.28	3
31.539	-114.726	3.1
33.702	-118.361	2.6
37.585	-121.985	2.3
31.875	-114.878	3
36.574	-120.377	3
38.04	-111.1	3.6
32.009	-115.115	3
32.392	-115.439	3.5
32.098	-115.117	3.4
31.888	-115.005	3.7
32.393	-115.522	4.1
33.704	-118.37	2.2
31.838	-114.967	3.6
32.409	-115.467	3.3
42.744	-127.668	2.5
32.69	-115.806	3
32.196	-115.289	3.3
32.336	-115.38	3.3
40.463	-121.549	2.8
35.506	-118.282	3
32.715	-115.895	3.7
32.354	-115.45	3.9
32.28	-115.305	3.6
32.195	-115.248	3
37.535	-121.92	2.4
32.492	-115.575	3.2
32.54	-115.652	3.3
33.998	-116.329	2
32.092	-115.276	3
40.799	-116.307	2.9
32.659	-115.841	3.1
32.193	-115.233	3.5
32.688	-115.683	3.3
32.172	-115.211	3.1
37.478	-121.799	2.2
32.007	-115.184	3
32.639	-115.753	3.3
32.621	-115.717	3.5
32.619	-115.783	3.3
32.62	-115.783	4.4
32.617	-115.797	3.1
39.064	-118.461	2.5
32.303	-115.3	3
32.098	-115.148	3.1
34.096	-119.186	2.7
32.312	-115.188	3.6
31.636	-114.797	3.7
32.186	-115.24	3.3
32.083	-115.084	3.3
38.035	-111.109	3.2
32.07	-115.083	3.3
32.226	-115.373	4
38.04	-111.11	2.9
31.545	-116.95	3
31.758	-115.095	3.1
32.244	-115.305	3.1
32.69	-115.844	3.5
32.217	-115.281	3
32.672	-115.843	3.5
38.816	-122.798	3.5
32.673	-115.852	3.1
32.19	-115.24	3.7
32.687	-115.811	3.8
32.731	-115.834	3.4
32.675	-115.931	3.2
32.69	-115.856	3.3
32.685	-115.855	3.1
40.215	-119.704	2.7
32.26	-115.344	3.8
32.338	-115.307	3.8
32.23	-115.27	3.6
40.231	-119.716	2.5
32.682	-115.835	4.4
32.338	-115.415	3
31.76	-115.1	3.4
40.215	-119.704	2.7
32.257	-115.333	3.1
37.223	-117.152	2.8
37.227	-117.14	2.5
32.236	-115.293	3.2
32.27	-115.35	3.5
32.27	-115.36	4.1
32.308	-115.398	3
36.57	-120.383	3.3
32.43	-115.56	3.7
36.566	-120.355	2.3
32.224	-115.277	4
31.91	-115.03	3.2
37.957	-122.089	2.6
38.819	-122.812	2
34.403	-119.307	2.8
32.2	-115.27	3.7
31.86	-114.97	3.6
38.792	-122.766	3.3
32.155	-115.217	3.5
32.3662	-115.4762	2.3
32.2517	-115.3365	2.7
32.1243	-115.2767	2.4
32.6217	-115.7247	2.1
32.6432	-115.7252	2.2
32.712	-115.8687	2.2
32.3015	-115.3333	2.2
32.5697	-115.6905	2.6
32.1243	-115.1823	2.1
32.2217	-115.2883	2.1
32.1795	-115.127	2
32.0583	-115.0625	2.2
32.654	-115.7097	2.1
32.0428	-115.0512	3.9
32.0462	-115.117	3.2
32.236	-115.3433	2.1
32.2225	-115.2627	2.2
32.338	-115.3305	3.8
31.8528	-114.9362	3.3
32.532	-115.588	2.3
32.5797	-115.6997	2.4
32.2482	-115.401	2
32.1772	-115.2295	2.3
32.1033	-115.0465	2.7
32.709	-116.0233	2
32.1245	-115.2725	2.3
32.2612	-115.3673	2.4
32.0087	-114.9785	2.4
32.6827	-115.9197	3
32.155	-115.2567	2.4
31.7962	-114.8943	2.5
32.225	-115.3195	2.1
32.2355	-115.303	2
32.1125	-115.1148	2.5
32.1637	-115.2147	2.1
32.2362	-115.3445	2
32.0382	-115.0825	2.7
32.6385	-115.7622	2.3
32.1893	-115.266	2.3
32.6857	-115.7915	2.5
32.2603	-115.346	2
32.303	-115.3252	2.2
32.0452	-115.2408	2.1
32.709	-116.0275	2
31.9973	-115.0523	2.1
32.6325	-115.7285	2.4
32.2632	-115.3418	3.3
32.343	-115.3452	2.5
32.1935	-115.2142	2.3
32.1643	-115.3417	2.5
32.6432	-115.7305	2
32.1813	-115.266	3.8
32.6198	-115.7838	2.4
32.1228	-115.158	2.5
32.2678	-115.3478	2.4
31.968	-115.169	3.9
32.2585	-115.393	2.3
32.32	-115.4	3.4
32.1853	-115.2345	2.3
32.1932	-115.26	2.4
32.089	-115.0058	2.2
32.5895	-115.711	2.4
32.3528	-115.3268	2.9
32.7058	-115.9518	2.1
32.0175	-115.049	2.9
32.279	-115.4165	2
32.6595	-115.6525	2
32.4325	-115.5672	2.1
32.4303	-115.5562	2.1
32.4365	-115.5572	2.7
32.3748	-115.5047	2
32.2225	-115.3457	2.9
32.245	-115.3652	2.1
32.3117	-115.3897	2.2
31.8413	-114.8727	2.7
32.1908	-115.2475	2.5
31.9442	-114.989	2.5
32.472	-115.6123	2
32.4378	-115.5597	2.5
35.3805	-118.6363	2.1
32.2833	-115.414	2.2
32.1577	-115.2312	2.2
32.4092	-115.5478	2.4
32.2823	-115.4258	2.1
32.25	-115.4335	2.1
32.3307	-115.417	2
32.418	-115.5678	2.3
32.2912	-115.3307	2.2
32.5702	-115.6843	2.3
32.2168	-115.3098	2.6
32.6842	-115.8048	2.5
32.6775	-115.7752	2.4
32.2588	-115.2818	2.7
32.2047	-115.275	2.6
32.421	-115.5635	2
32.2662	-115.3945	2.5
32.0705	-115.1422	2.6
32.224	-115.294	3.3
31.9043	-115.004	2.2
32.5785	-115.6695	2.3
32.7597	-115.8267	2.1
32.1943	-115.2415	2
32.146	-115.255	3.3
32.3193	-115.348	2.2
31.8068	-114.8965	2.6
32.1167	-115.1752	2
32.3332	-115.4455	2
32.3607	-115.483	2.1
32.3403	-115.4227	2.3
31.9582	-115.0285	2.6
32.2078	-115.219	2.4
31.8893	-114.9033	2.5
31.9	-114.8843	2.6
32.3467	-115.3337	2.2
32.2277	-115.2778	2.3
31.8423	-114.8895	2.5
32.6448	-115.7273	2
32.6925	-115.7067	2.1
32.3043	-115.3228	2
32.2583	-115.4017	2.7
32.5583	-115.6672	2.2
32.1052	-115.1785	2.4
32.6422	-115.7342	3.2
32.2157	-115.2772	2
33.1603	-116.4463	2.9
32.1417	-115.2553	2.5
31.9272	-115.0908	3
31.961	-114.9143	2.6
32.6742	-115.7793	2.7
32.2588	-115.3658	2.1
32.3115	-115.3077	2
32.3698	-115.3363	2.3
32.1732	-115.2743	2.6
32.2502	-115.3432	2.6
32.3732	-115.411	2.6
32.6433	-115.7367	2.3
32.676	-115.7783	2.4
36.0733	-117.8897	2.1
32.7345	-115.8215	2.5
32.8375	-116.0898	2.6
32.2142	-115.36	2.4
32.1707	-115.2867	2.3
32.342	-115.3408	2.3
36.073	-117.8892	2
32.6537	-115.7267	2.1
32.4065	-115.5658	2.1
32.2258	-115.325	2.2
32.647	-115.7297	2.7
32.1712	-115.1747	2.7
32.3602	-115.302	2
32.6393	-115.7348	2.3
32.3162	-115.3852	2.7
32.6318	-115.7938	2.1
32.6283	-115.7958	2.5
36.0725	-117.8858	2.1
32.7038	-115.8443	2
36.0738	-117.8872	2.8
32.3093	-115.3268	2.2
32.5887	-115.7102	3.1
32.4797	-115.6223	2.1
32.2907	-115.3588	2.3
32.3117	-115.4207	2.8
32.085	-115.1822	3.2
32.2172	-115.2642	3.4
31.7555	-114.9173	2.9
32.5583	-115.6225	2
32.683	-115.7475	2.4
32.4402	-115.5533	2.3
32.6982	-115.8478	2.3
32.1102	-115.2065	2.9
32.211	-115.2623	2.2
32.1983	-115.2402	2.3
32.1293	-115.1977	2.2
32.6998	-115.8035	2.1
32.1053	-115.1525	2.3
32.6687	-115.846	2.1
32.2943	-115.3532	2
32.257	-115.2812	2.1
32.681	-115.8117	2.4
32.4507	-115.5572	2
32.149	-115.3538	2.6
32.3672	-115.3738	2.1
32.719	-115.8958	2.4
32.6108	-115.6992	2.1
32.2192	-115.2495	2.7
32.1733	-115.3128	2
32.1828	-115.3013	2.3
32.2745	-115.3368	3.8
32.2733	-115.298	2.6
32.2055	-115.3463	2.3
32.3272	-115.3648	2.2
32.2203	-115.2512	2.2
32.2572	-115.2883	2.4
32.6492	-115.7922	2.9
32.2018	-115.3187	2.4
32.6588	-115.7748	2.1
32.653	-115.7873	2.1
32.2015	-115.2317	2.1
32.2415	-115.2605	2
32.1062	-115.1308	2.4
32.3192	-115.379	2.3
31.9963	-115.0142	2.8
31.8678	-114.935	2.3
32.6803	-115.8068	2.2
32.1208	-115.197	2.2
32.496	-115.6365	2.8
32.0975	-115.1212	2.1
32.2467	-115.288	2.4
32.3172	-115.3573	2.1
32.2507	-115.3015	2.4
32.3992	-115.551	2.1
32.242	-115.2275	2.4
32.2025	-115.271	2.3
32.6682	-115.795	2.7
32.4417	-115.5847	2.6
32.1983	-115.2768	3.2
31.9913	-115.0642	2.9
32.1863	-115.25	2.5
32.744	-115.8227	2.7
32.6653	-115.8238	2.9
32.7317	-115.8797	2.5
32.673	-115.7707	2.2
32.7342	-115.88	2.6
33.186	-115.6125	2.4
32.5703	-115.6837	2.9
32.2673	-115.3435	2.6
32.2208	-115.3235	2.1
32.7053	-115.7723	2.4
32.1987	-115.3495	2.3
32.3205	-115.4132	2.2
32.2443	-115.3305	3.9
32.6808	-115.9595	2
32.4992	-115.63	2.1
32.1248	-115.2003	2.5
32.6567	-115.788	2
32.2128	-115.3472	2
32.35	-115.3802	2.3
32.4422	-115.5507	2.6
32.2743	-115.3398	2.3
32.6542	-115.7627	3.8
32.281	-115.3645	2.1
32.1398	-115.1725	3
33.0623	-116.0332	2.1
32.6783	-115.821	2.6
32.291	-115.3735	2.4
32.137	-115.253	2.5
32.0493	-115.101	3.3
32.1995	-115.2652	2.3
32.1597	-115.2748	2.4
32.346	-115.331	2.3
32.65	-115.7588	2.5
32.438	-115.555	2.1
32.2615	-115.3498	2.2
32.268	-115.334	2.8
32.295	-115.3783	2.3
32.7083	-115.8543	2.2
32.5975	-115.7432	2.1
32.7072	-115.768	2.2
32.6608	-115.7862	2.2
32.2303	-115.2798	2.8
32.6073	-115.7507	2.3
32.656	-115.812	3.3
32.1568	-115.282	3.3
32.7178	-115.7852	2.3
32.274	-115.3142	2.7
32.657	-115.808	4.6
32.661	-115.7868	2.7
32.3388	-115.3542	2.2
32.6743	-115.7895	2.7
32.6727	-115.7847	2
32.0992	-115.1305	2.7
32.6682	-115.7868	2.2
32.7322	-115.8803	2
32.6375	-115.6735	2
32.679	-115.764	2.4
32.1853	-115.3298	2.7
32.6803	-115.795	2.1
32.621	-115.6842	2.1
32.6475	-115.7327	2.1
32.7063	-115.9257	2.5
32.6792	-115.7897	2.1
32.1823	-115.2155	2.2
32.6713	-115.7888	2
32.6687	-115.7892	2.7
32.668	-115.812	4.6
32.211	-115.3113	2.6
32.3663	-115.3893	2.1
32.7	-115.9318	2.7
33.7135	-116.7665	2.3
32.2803	-115.3313	2.3
32.643	-115.7363	2.3
32.548	-115.6408	2.2
32.7	-115.8382	2.7
32.217	-115.352	3
32.5693	-115.6633	2.3
32.2678	-115.2777	2.3
32.6955	-115.7818	2.9
31.7988	-114.89	3.1
32.6687	-115.759	2
32.3215	-115.3062	2
32.6347	-115.7163	2
32.6255	-115.726	2.6
32.6465	-115.743	2.3
32.2783	-115.4432	2.5
32.6407	-115.7205	2.2
32.282	-115.327	2.5
32.1843	-115.3162	2.5
32.121	-115.184	2.6
32.5525	-115.6863	2.2
32.221	-115.3565	3.1
32.3235	-115.3098	2.5
32.2343	-115.3518	2.1
32.2422	-115.315	2.5
32.296	-115.3612	2.6
32.11	-115.161	3
32.1152	-115.1472	2.3
32.3983	-115.3338	2
32.2275	-115.3623	2.2
32.1892	-115.2927	2.3
32.4032	-115.5288	2.3
32.0828	-115.2468	2.8
31.9597	-114.9872	2.6
32.6523	-115.7447	3.4
32.7	-115.7465	2.6
32.3142	-115.396	2.5
32.6663	-115.8337	2.3
32.5147	-115.6277	3.2
32.0732	-115.2095	2.5
32.2673	-115.354	2.2
32.446	-115.576	2.2
32.2582	-115.3408	2.1
32.109	-115.0668	2.6
32.1153	-115.0492	2.8
32.1908	-115.1	2.7
32.4165	-115.5607	2.3
32.3037	-115.3435	2.2
32.2815	-115.4478	2.1
32.3137	-115.4105	2.5
32.6792	-115.8525	2.2
32.0555	-115.0043	2.5
32.2355	-115.3657	2.2
32.4138	-115.53	2.2
32.5488	-115.6327	2
32.3157	-115.316	2.7
32.5922	-115.7265	2.1
32.5242	-115.637	2.2
32.1165	-115.1987	2.4
32.6588	-115.7067	2
32.2443	-115.2412	2.4
32.6827	-115.8058	2.3
32.423	-115.5555	2.4
32.2482	-115.3502	2.2
32.248	-115.3315	3.1
31.7803	-114.9883	3
31.9478	-114.9702	2.5
32.2032	-115.31	2.3
32.39	-115.5232	2.4
32.431	-115.5642	2.1
32.0495	-115.0607	2.6
32.2965	-115.3443	3
32.5483	-115.6803	2.2
32.6833	-115.8402	2.9
32.2967	-115.3392	2.8
32.1258	-115.2662	2.3
32.5258	-115.6182	4.2
32.2997	-115.3142	2.5
32.4355	-115.5432	2.9
32.6457	-115.716	2
32.6592	-115.7853	2
32.7097	-115.8798	2.6
32.3478	-115.336	2.3
32.1455	-115.2747	2.1
32.5188	-115.6168	2.3
32.2447	-115.31	2.6
32.7143	-115.8782	2.1
42.65	-111.142	2.7
32.7405	-115.8192	2.2
32.3428	-115.4405	2
32.231	-115.2635	2.6
32.2148	-115.2618	2.5
32.2605	-115.3075	2.8
32.234	-115.328	2.9
32.707	-116.0287	2.6
32.1752	-115.2803	2
32.2442	-115.2982	2.3
32.1497	-115.2153	2.5
32.6928	-115.7757	2
32.6917	-115.863	2.1
31.7843	-114.8827	3.1
32.1655	-115.2248	2.9
32.186	-115.2753	2.1
32.2347	-115.3388	2.6
32.7077	-115.9518	2
32.0703	-115.1295	2.5
32.2638	-115.375	2.6
32.318	-115.4038	2.1
32.539	-115.64	3.1
32.631	-115.726	3.7
32.0355	-115.0937	2.6
32.074	-115.0835	2.2
32.5593	-115.6985	2.6
32.6543	-115.7892	2.1
32.6912	-115.7988	2.5
32.1632	-115.3172	2.5
31.8562	-114.913	3.3
32.6238	-115.7852	2.4
32.0547	-115.0863	2.7
32.1993	-115.2643	2.2
37.9	-113.18	2.9
32.0997	-115.1988	2
31.9225	-114.942	2.4
31.7938	-114.8945	2.8
32.106	-115.183	2.5
32.5303	-115.6268	2.4
31.9133	-114.9427	2.8
32.1948	-115.2682	2.2
32.2355	-115.2572	3.2
32.2253	-115.2967	2.2
32.2892	-115.413	2.1
32.1813	-115.2313	2.4
32.6508	-115.7365	2.2
32.6777	-116.0032	2
32.2457	-115.351	2.3
32.0522	-115.0753	2.1
32.2652	-115.3888	2.3
32.7258	-115.8995	3
32.707	-115.8552	2.1
32.1168	-115.2023	2.2
33.666	-117.936	2.6
32.21	-115.28	3.5
32.217	-115.2927	2.1
32.3662	-115.5147	2.1
32.1168	-115.1373	2.7
32.3127	-115.3362	2.3
32.2067	-115.288	2.5
32.2845	-115.3067	2.1
32.4545	-115.5672	2
32.3628	-115.3143	3.2
32.2213	-115.375	2.2
32.2618	-115.3792	2.4
32.1298	-115.1565	2.6
32.2673	-115.3418	2.4
32.6468	-115.7347	2.6
32.6452	-115.7253	2.2
32.676	-115.7757	2.7
32.6795	-115.8453	2.2
36.0777	-117.8842	2.2
32.2847	-115.4065	2.1
32.3793	-115.5058	2.4
32.2023	-115.255	2.4
32.666	-115.721	3
40.39	-123.848	2.9
32.216	-115.368	3
32.077	-115.178	3.2
32.624	-115.752	3
40.369	-125.43	2.9
32.087	-115.054	3.3
31.924	-114.897	3.4
32.69	-115.853	3
34.048	-117.25	2.2
32.685	-115.857	4.5
32.259	-115.319	3.3
32.303	-115.33	3.6
32.241	-115.412	3.7
32.13	-115.07	3.1
32.674	-115.766	3
32.399	-115.543	3.3
33.967	-117.762	2.6
32.288	-115.33	3.1
32.18	-115.23	3.4
32.28	-115.35	3.3
32.684	-115.856	3.5
32.14	-115.14	4.1
32.268	-115.345	3
32.677	-115.791	3.6
32.14	-115.19	3.2
34.208	-117.535	2.9
32.271	-115.368	4.1
32.115	-115.202	3
32.49	-115.59	4
32.206	-115.388	3.1
32.178	-115.357	3.2
32.276	-115.336	4.2
40.815	-124.176	2.6
32.468	-115.641	3
32.501	-115.624	3.5
32.538	-115.677	3.3
40.816	-124.168	3
32.198	-115.315	3
32.013	-115.025	3.3
32.183	-115.269	3.4
40.392	-127.205	4.5
32.148	-115.216	3.6
32.599	-115.768	3.7
32.247	-115.384	3.1
32.658	-115.782	3.4
32.217	-115.201	3.3
32.696	-115.79	3
32.132	-115.216	3
32.29	-115.33	4.4
32.102	-115.18	3.8
32.2	-115.28	3.9
32.441	-115.648	3
32.441	-115.535	3.2
32.266	-115.337	3.2
32.23	-115.308	3.6
32.618	-115.747	3.6
32.39	-115.554	3
32.209	-115.45	3.2
32.269	-115.323	3.7
32.661	-115.805	3.4
41.703	-111.09	4.6
40.486	-124.27	3.2
32.611	-115.727	3.6
32.66	-115.79	3.2
37.91	-121.974	2.4
32.667	-115.777	3.2
32.08	-115.03	3.9
32.296	-115.3	3
40.292	-121.544	2.4
38.042	-111.104	3.2
32.08	-115.05	4.9
32.09	-115.06	4
32.136	-115.328	3.5
32.09	-115.04	4.2
32.07	-115.04	4.1
31.889	-114.975	3.1
32.572	-115.787	3.1
40.27	-125.765	4.5
32.306	-115.329	3
32.221	-115.329	3.1
32.687	-115.872	3.6
32.62	-115.79	3.7
32.035	-115.085	3.5
31.93	-115.022	3
32.146	-115.21	3.3
32.13	-115.127	3
32.25	-115.29	3.6
38.04	-111.11	3.1
32.19	-115.24	4.4
31.841	-115.043	3.5
32.562	-115.692	3.5
38.029	-111.104	3.7
32.139	-115.201	3.2
32.31	-115.314	3.6
32.166	-115.169	3.1
32.334	-115.325	3.7
32.665	-115.78	4.1
38.761	-122.733	3.2
37.114	-122.383	2.5
32.64	-115.797	3.4
32.136	-115.182	3.2
32.178	-115.176	3
31.82	-116.62	3.1
32.61	-115.719	3
32.211	-115.271	3.4
32.639	-115.743	2.5
37.53	-121.852	2.5
32.63	-115.8	3.2
32.342	-115.282	3.2
32.705	-116.001	3.4
32.67	-115.799	4
32.13	-115.17	3.5
32.11	-115.1	3.2
